date,target_date,y_t,target,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,delta_1,logret_1,sma_5,sma_10,sma_20,sma_60,std_5,std_10,std_20,std_60,ema_10,ema_20
2010-06-01,2010-08-25,4.1208,3.9946,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,3.8684,3.887,3.901,3.8923,3.9006,3.875,3.8837,3.8774,0.04380000000000006,0.010685895432122061,4.096539999999999,4.1111200000000006,4.06967,3.9439583333333332,0.03148304940757611,0.033776820454258845,0.06329302568213808,0.09808758890513344,4.090901251449388,4.058729125865096
2010-06-02,2010-08-26,4.1056,3.9927,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,3.8684,3.887,3.901,3.8923,3.9006,3.875,3.8837,-0.015200000000000102,-0.0036954238300581643,4.090339999999999,4.112699999999999,4.073874999999999,3.9477616666666666,0.025459740768513702,0.033105437619811405,0.06274436926928009,0.09984159135294832,4.093573751185863,4.063193018639849
2010-06-04,2010-08-27,4.0967,3.981,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,3.8684,3.887,3.901,3.8923,3.9006,3.875,-0.008899999999999686,-0.0021701238659479483,4.0896,4.1108,4.074845,3.9513116666666668,0.025209125331909575,0.03342244754651043,0.06293947469593132,0.1012771101017194,4.0941421600611605,4.066384159721768
2010-06-07,2010-08-30,4.1688,3.9755,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,3.8684,3.887,3.901,3.8923,3.9006,0.07209999999999983,0.017446453039635434,4.11378,4.1134,4.074434999999999,3.9562083333333335,0.03094475076648345,0.03666469691677833,0.06229610160354966,0.10451971471396736,4.107716312777313,4.076138049272076
2010-06-08,2010-08-31,4.1502,4.0038,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,3.8684,3.887,3.901,3.8923,-0.018600000000000172,-0.004471698760410758,4.12842,4.117749999999999,4.081955,3.9603683333333337,0.027165743133580746,0.03816166269961482,0.06190921962841858,0.10715754677369108,4.115440619545074,4.0831915683890205
2010-06-09,2010-09-01,4.123,3.9922,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,3.8684,3.887,3.901,-0.02719999999999967,-0.006575472127694049,4.12886,4.1127,4.0859000000000005,3.9642133333333334,0.027056356000017566,0.03350761107568282,0.0618851597719499,0.10877293699364037,4.116815052355061,4.0869828475900665
2010-06-10,2010-09-02,4.1338,3.9659,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,3.8684,3.887,0.010799999999999699,0.002616027070835525,4.1345,4.11242,4.09309,3.9680933333333335,0.024431782579248083,0.03331788708785757,0.05859144050114963,0.11058583071784463,4.1199032246541405,4.09144162401006
2010-06-11,2010-09-03,4.0909,3.9635,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,3.8684,-0.042899999999999494,-0.01043208604834045,4.13334,4.11147,4.09968,3.971491666666666,0.026267668339608266,0.033779314676281307,0.04992096353236525,0.11117298726409422,4.114629911080661,4.091390040771007
2010-06-14,2010-09-06,4.0838,3.9279,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,3.8723,-0.007100000000000328,-0.0017370672404606324,4.11634,4.11506,4.10461,3.975081666666667,0.025305145721765492,0.0282949182716473,0.04272145713806739,0.11126379838274345,4.109024472702358,4.090667179745196
2010-06-15,2010-09-07,4.0765,3.9495,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,3.8909,-0.007299999999999862,-0.0017891503859688296,4.1016,4.11501,4.107215000000001,3.978485,0.022610351611593586,0.02836249107534807,0.03919391885228782,0.1111908731641236,4.1031109322110195,4.089317924531368
2010-06-16,2010-09-08,4.0653,3.9494,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,3.9136,-0.011200000000000543,-0.002751236106187882,4.090059999999999,4.10946,4.11029,3.9813916666666667,0.02345212996723289,0.03189646375382798,0.032860582770238844,0.11114280647237484,4.096236217263561,4.087030503147428
2010-06-17,2010-09-09,4.0811,3.9421,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,3.8963,0.01580000000000048,0.003879018906903564,4.07952,4.107010000000001,4.1098550000000005,3.984183333333333,0.008504681063982644,0.03302000757115738,0.033184928431438845,0.11150798501552447,4.093484177761096,4.086465693323864
2010-06-18,2010-09-10,4.0732,3.9316,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,3.8766,-0.00790000000000024,-0.0019376286061709713,4.0759799999999995,4.10466,4.107729999999999,3.987131666666667,0.006471908528408886,0.0344743440836707,0.034090982678704335,0.11148398762702393,4.089796145440896,4.085202293959686
2010-06-21,2010-09-13,4.03,3.9407,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,3.8902,-0.04319999999999968,-0.010662555356781622,4.06522,4.0907800000000005,4.10209,3.9896883333333335,0.018349648498000682,0.03379117636306086,0.03702685376857882,0.11067587977463329,4.078924118997096,4.079944932630192
2010-06-22,2010-09-14,4.0535,3.9493,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,3.8856,0.02349999999999941,0.0058143294870329765,4.06062,4.081110000000001,4.09943,3.99241,0.017820594827340077,0.02888322869762994,0.038482451844960734,0.11020273544699419,4.074301551906715,4.077426367617793
2010-06-23,2010-09-15,4.0587,3.9361,4.0587,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,3.8929,0.0052000000000003155,0.0012820198496625856,4.0593,4.07468,4.0936900000000005,3.995295,0.017668842633297523,0.02583872287864967,0.03544827076176954,0.10963311304072405,4.071464906105494,4.0756429040351465
2010-06-24,2010-09-16,4.0877,3.9345,4.0877,4.0587,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,3.8765,0.028999999999999915,0.00711973939467625,4.06062,4.070069999999999,4.091245,3.9985416666666667,0.019409008217841018,0.017715024696558942,0.034063653283224485,0.10943694271385566,4.07441674135904,4.076791198888942
2010-06-25,2010-09-17,4.1405,3.9545,4.1405,4.0877,4.0587,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,3.8622,0.0528000000000004,0.012834088801654264,4.07408,4.07503,4.093249999999999,4.002941666666667,0.03794798545377773,0.02723729244986828,0.03568507391052638,0.10974842943700402,4.08643187929376,4.082858703756662
2010-06-28,2010-09-20,4.1148,3.9506,4.1148,4.1405,4.0877,4.0587,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,3.8467,-0.0257000000000005,-0.00622632321687977,4.0910400000000005,4.07813,4.096595,4.007151666666667,0.03309716604182287,0.029710841455597044,0.034389307567901525,0.10911184550980574,4.091589719422167,4.0859007319703124
2010-06-29,2010-09-21,4.1649,3.9458,4.1649,4.1148,4.1405,4.0877,4.0587,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,3.8515,0.05010000000000048,0.0121020354519914,4.11332,4.08697,4.10099,4.012455,0.03752643867994688,0.039461704220668796,0.03711319037754262,0.10891709144268172,4.104918861345409,4.093424471782664
2010-06-30,2010-09-22,4.1458,3.9427,4.1458,4.1649,4.1148,4.1405,4.0877,4.0587,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,3.8356,-0.019099999999999895,-0.004596492143455366,4.13074,4.09502,4.10224,4.01736,0.026816010143190017,0.042326842547011266,0.03816544772434514,0.10818246962116133,4.112351795646243,4.098412617327172
2010-07-01,2010-09-23,4.1529,3.9813,4.1529,4.1458,4.1649,4.1148,4.1405,4.0877,4.0587,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,3.8378,0.00709999999999944,0.001711111796387943,4.1437800000000005,4.1022,4.104605,4.022648333333334,0.01663675449117296,0.04533918834738245,0.03973368187067137,0.10691610494786265,4.1197241964378355,4.1036018918674415
2010-07-02,2010-09-24,4.1448,3.9747,4.1448,4.1529,4.1458,4.1649,4.1148,4.1405,4.0877,4.0587,4.0535,4.03,4.0732,4.0811,4.0653,4.0765,4.0838,4.0909,4.1338,4.123,4.1502,4.1688,4.0967,4.1056,4.1208,4.077,4.0479,4.1004,4.1366,4.1735,4.1067,4.1428,4.1157,4.0898,4.0038,4.0244,3.9852,3.9591,3.99,4.0441,3.9998,4.177,4.0773,4.0215,3.931,3.902,3.9175,3.9514,3.8965,3.8766,3.8804,3.8653,3.8662,3.8958,3.901,3.8725,3.8641,3.8659,3.8834,3.8673,3.8405,3.8526,-0.008099999999999774,-0.001952348861220532,4.144640000000001,4.109360000000001,4.107010000000001,4.027765,0.016555917371126168,0.04584487321390865,0.04062805557739281,0.10528093500249774,4.124283433449138,4.107525521213399
